"","vivienda","hogar","tipo_ocupacion","subsidio","lavadora","secadora","nevera","licuadora","plancha","estufa","horno","lava_platos","aspiradora","automovil","motocicleta","servicio_dom"
"46888",70420,1,3,0,1,1,1,1,1,1,0,0,0,0,1,0
"46889",70421,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"46890",70422,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0
"46891",70423,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0
"46892",70424,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"46893",70425,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"46894",70426,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"46895",70427,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"46896",70428,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"46897",70429,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"46898",70430,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"46899",70431,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46900",70432,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"46901",70433,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0
"46902",70434,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46903",70435,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"46904",70436,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"46905",70437,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46906",70438,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"46907",70439,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"46908",70439,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"46909",70440,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46910",70441,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"46911",70442,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"46912",70443,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"46913",70446,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"46914",70447,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46915",70448,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0
"46916",70449,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"46917",70450,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"46918",70451,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"46919",70452,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46920",70453,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0
"46921",70454,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"46922",70455,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0
"46923",70456,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46924",70457,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46925",70458,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"46926",70459,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"46927",70460,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46928",70461,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"46929",70462,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
"46930",70463,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"46931",70464,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"46932",70465,1,4,0,1,0,1,1,1,1,1,0,0,0,0,0
"46933",70466,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"46934",70467,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"46935",70468,1,3,0,1,0,1,1,1,0,1,0,0,0,0,0
"46936",70469,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0
"46937",70470,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46938",70471,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"46939",70472,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0
"46940",70473,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"46941",70474,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"46942",70475,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46943",70476,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"46944",70477,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"46945",70478,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"46946",70479,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
"46947",70480,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"46948",70481,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
"46949",70482,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0
"46950",70483,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46951",70484,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46952",70485,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0
"46953",70486,1,3,0,1,1,1,1,1,1,1,0,1,1,0,1
"46954",70487,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"46955",70488,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"46956",70489,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"46957",70490,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
"46958",70491,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"46959",70492,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46960",70493,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"46961",70494,1,4,1,1,0,1,1,1,1,0,0,0,0,1,0
"46962",70495,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"46963",70497,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
"46964",70498,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
"46965",70499,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"46966",70500,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"46967",70501,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"46968",70502,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46969",70503,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0
"46970",70504,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"46971",70505,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"46972",70506,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"46973",70507,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0
"46974",70508,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46975",70509,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1
"46976",70510,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
"46977",70511,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"46978",70512,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"46979",70513,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"46980",70514,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"46981",70515,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0
"46982",70516,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"46983",70518,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46984",70519,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"46985",70520,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"46986",70521,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"46987",70522,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"46988",70523,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"46989",70524,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"46990",70525,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"46991",70526,1,3,0,1,0,1,1,1,1,1,0,0,1,1,1
"46992",70527,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0
"46993",70528,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"46994",70529,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"46995",70530,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0
"46996",70531,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"46997",70532,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"46998",70534,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"46999",70535,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47000",70536,1,3,0,1,1,1,1,1,1,1,0,0,1,0,0
"47001",70538,1,3,0,1,1,1,1,1,1,1,0,0,1,1,0
"47002",70539,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"47003",70540,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47004",70541,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"47005",70543,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"47006",70544,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"47007",70545,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0
"47008",70546,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47009",70547,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47010",70548,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47011",70549,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0
"47012",70550,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47013",70552,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0
"47014",70553,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"47015",70554,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0
"47016",70556,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"47017",70558,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47018",70559,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47019",70560,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0
"47020",70561,1,2,0,1,0,1,1,1,1,0,0,0,0,1,0
"47021",70563,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0
"47022",70564,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"47023",70565,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"47024",70566,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"47025",70567,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"47026",70568,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"47027",70569,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"47028",70570,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"47029",70571,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47030",70572,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"47031",70573,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"47032",70574,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"47033",70575,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47034",70576,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"47035",70577,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47036",70578,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"47037",70579,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"47038",70580,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47039",70581,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47040",70582,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47041",70583,1,3,0,1,0,1,1,1,1,1,1,0,0,0,0
"47042",70584,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"47043",70585,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47044",70586,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"47045",70587,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"47046",70588,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"47047",70589,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"47048",70590,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0
"47049",70592,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"47050",70594,1,3,0,1,0,1,1,1,1,1,0,0,1,0,1
"47051",70595,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47052",70596,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"47053",70597,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
"47054",70598,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0
"47055",70599,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"47056",70600,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"47057",70601,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47058",70602,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47059",70603,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0
"47060",70604,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47061",70605,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"47062",70606,1,3,0,1,0,1,1,1,1,1,0,1,0,1,0
"47063",70607,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47064",70608,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"47065",70609,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"47066",70610,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47067",70611,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0
"47068",70612,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"47069",70613,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"47070",70614,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"47071",70615,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
"47072",70616,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"47073",70617,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"47074",70619,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0
"47075",70620,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"47076",70621,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47077",70623,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"47078",70624,1,3,0,1,0,1,1,0,1,1,0,0,1,0,0
"47079",70625,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47080",70626,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"47081",70628,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0
"47082",70629,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0
"47083",70630,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"47084",70631,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"47085",70632,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47086",70633,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"47087",70634,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0
"47088",70636,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"47089",70637,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47090",70638,1,3,0,0,0,1,1,0,1,1,0,0,0,0,0
"47091",70639,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47092",70640,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"47093",70641,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"47094",70642,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"47095",70643,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47096",70644,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"47097",70645,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"47098",70646,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"47099",70647,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47100",70648,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47101",70650,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"47102",70651,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"47103",70652,1,3,1,0,0,1,1,1,1,0,0,0,0,0,0
"47104",70653,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"47105",70654,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47106",70657,1,3,0,1,0,1,1,1,1,1,0,0,1,0,1
"47107",70658,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"47108",70659,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"47109",70660,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"47110",70661,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"47111",70662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"47112",70663,1,2,0,1,0,1,1,1,1,1,0,0,0,0,1
"47113",70666,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47114",70667,1,3,0,1,0,1,1,1,1,0,0,1,0,0,1
"47115",70668,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47116",70669,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"47117",70671,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"47118",70672,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0
"47119",70673,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"47120",70674,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47121",70676,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"47122",70677,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"47123",70678,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"47124",70679,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0
"47125",70680,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"47126",70681,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"47127",70682,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47128",70683,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"47129",70684,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"47130",70685,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"47131",70686,1,3,0,1,0,1,1,1,1,1,0,1,0,0,1
"47132",70687,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47133",70688,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"47134",70689,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"47135",70690,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47136",70691,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47137",70692,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"47138",70693,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"47139",70694,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"47140",70696,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47141",70697,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"47142",70698,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"47143",70699,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47144",70700,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0
"47145",70701,1,3,0,1,1,1,1,1,1,0,0,0,0,1,0
"47146",70702,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47147",70703,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47148",70704,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"47149",70706,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0
"47150",70707,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"47151",70708,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"47152",70709,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"47153",70710,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"47154",70711,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"47155",70712,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47156",70713,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"47157",70714,1,3,0,0,0,1,1,0,1,1,0,0,0,0,0
"47158",70715,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47159",70717,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"47160",70718,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0
"47161",70719,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"47162",70720,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"47163",70721,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47164",70722,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47165",70723,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0
"47166",70724,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47167",70725,1,3,0,1,0,1,1,1,1,1,0,1,0,0,0
"47168",70726,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"47169",70727,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"47170",70728,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"47171",70729,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47172",70730,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"47173",70731,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0
"47174",70732,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"47175",70733,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47176",70734,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
"47177",70736,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"47178",70737,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"47179",70738,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47180",70740,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47181",70741,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"47182",70742,1,4,1,0,0,1,1,0,1,0,0,0,0,0,0
"47183",70743,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"47184",70744,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"47185",70745,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"47186",70746,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"47187",70747,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"47188",70748,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"47189",70749,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"47190",70751,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47191",70752,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47192",70753,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"47193",70754,1,3,1,1,0,1,1,1,1,0,0,0,0,1,0
"47194",70755,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"47195",70756,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
"47196",70759,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0
"47197",70760,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0
"47198",70761,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"47199",70762,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"47200",70763,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0
"47201",70764,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"47202",70766,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"47203",70767,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"47204",70769,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0
"47205",70771,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47206",70772,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"47207",70773,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0
"47208",70774,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47209",70775,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47210",70777,1,4,1,0,0,1,1,0,1,0,0,0,0,0,0
"47211",70779,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47212",70780,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"47213",70781,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47214",70782,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"47215",70783,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"47216",70784,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"47217",70785,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47218",70786,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47219",70788,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"47220",70789,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"47221",70790,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"47222",70791,1,3,0,1,0,1,1,1,1,0,0,1,0,0,0
"47223",70792,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"47224",70794,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47225",70795,1,4,0,1,0,1,1,1,1,1,0,0,1,1,0
"47226",70796,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"47227",70797,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"47228",70798,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"47229",70800,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0
"47230",70801,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"47231",70802,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"47232",70803,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47233",70804,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"47234",70805,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0
"47235",70806,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47236",70807,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47237",70808,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"47238",70809,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"47239",70810,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0
"47240",70811,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"47241",70812,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"47242",70813,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"47243",70814,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"47244",70815,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47245",70816,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"47246",70817,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"47247",70818,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"47248",70819,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"47249",70820,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"47250",70821,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47251",70822,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"47252",70823,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"47253",70824,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"47254",70825,1,3,0,1,0,1,1,1,1,0,0,0,1,1,0
"47255",70826,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"47256",70827,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"47257",70829,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"47258",70831,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"47259",70832,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"47260",70833,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"47261",70834,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"47262",70835,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0
"47263",70836,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
