"","vivienda","hogar","ind","jardin","tiempo_jardin","tiempo_esparcimiento_ninos"
"7880",65222,1,6,0,0,0
"7881",65236,1,2,0,0,0
"7882",65236,1,3,0,0,0
"7883",65239,1,5,0,0,0
"7884",65242,1,6,0,0,0
"7885",65244,1,5,0,0,0
"7886",65249,1,4,0,0,0
"7887",65263,1,3,1,0,0
"7888",65270,1,3,0,0,0
"7889",65272,1,4,0,0,0
"7890",65282,1,5,0,0,0
"7891",65282,1,8,0,0,0
"7892",65283,1,5,0,0,0
"7893",65287,1,3,0,0,0
"7894",65293,1,4,0,0,0
"7895",65294,1,6,1,0,0
"7896",65301,1,3,1,0,0
"7897",65301,1,4,0,0,0
"7898",65314,1,3,0,0,0
"7899",65319,1,4,0,0,0
"7900",65321,1,5,1,0,0
"7901",65329,1,4,0,0,0
"7902",65331,1,3,0,0,0
"7903",65340,1,4,1,0,0
"7904",65340,1,5,1,0,0
"7905",65348,1,4,1,8,0
"7906",65352,1,4,0,0,0
"7907",65354,1,5,0,0,0
"7908",65357,1,3,0,0,0
"7909",65359,1,5,1,0,0
"7910",65360,1,5,1,0,0
"7911",65372,1,3,0,0,0
"7912",65377,1,4,0,0,0
"7913",65378,1,2,1,8,0
"7914",65380,1,3,0,0,0
"7915",65408,1,3,0,0,0
"7916",65409,1,4,1,0,0
"7917",65409,1,5,0,0,0
"7918",65425,1,9,0,0,0
"7919",65430,1,3,0,0,0
"7920",65436,1,2,0,0,0
"7921",65440,1,3,0,0,0
"7922",65457,1,7,0,0,0
"7923",65457,1,9,0,0,0
"7924",65460,1,4,1,0,0
"7925",65467,1,2,0,0,0
"7926",65469,1,4,0,0,0
"7927",65471,1,3,0,0,0
"7928",65473,1,6,0,0,0
"7929",65479,1,3,0,0,0
"7930",65479,1,6,0,0,0
"7931",65480,1,4,1,0,0
"7932",65487,1,3,0,0,0
"7933",65489,1,3,0,0,0
"7934",65501,1,3,0,0,0
"7935",65507,1,6,0,0,0
"7936",65507,1,7,0,0,0
"7937",65511,1,3,0,0,0
"7938",65516,1,3,0,0,0
"7939",65522,1,3,0,0,0
"7940",65523,1,4,0,0,0
"7941",65525,1,6,1,8,0
"7942",65533,1,3,0,0,0
"7943",65535,1,4,1,0,0
"7944",65535,1,5,0,0,0
"7945",65537,1,3,0,0,0
"7946",65545,1,6,0,0,0
"7947",65545,1,7,0,0,0
"7948",65549,1,3,0,0,0
"7949",65550,1,5,0,0,0
"7950",65550,1,8,0,0,0
"7951",65553,1,3,1,0,0
"7952",65553,1,4,0,0,0
"7953",65591,1,4,0,0,0
"7954",65596,1,6,0,0,0
"7955",65598,1,4,0,0,0
"7956",65606,1,4,0,0,0
"7957",65623,1,5,0,0,0
"7958",65625,1,2,0,0,0
"7959",65625,1,3,0,0,0
"7960",65626,1,4,0,0,0
"7961",65626,1,5,0,0,0
"7962",65637,1,4,1,2,0
"7963",65638,1,3,1,0,0
"7964",65658,1,4,0,0,0
"7965",65663,1,4,0,0,0
"7966",65669,1,3,0,0,0
"7967",65690,1,3,0,0,0
"7968",65695,1,5,1,5,0
"7969",65711,1,2,1,0,0
"7970",65727,1,2,1,6,0
"7971",65742,1,3,0,0,0
"7972",65745,1,4,0,0,0
"7973",65747,1,3,1,4,0
"7974",65763,1,3,0,0,0
"7975",65767,1,5,0,0,0
"7976",65770,1,6,1,0,0
"7977",65791,1,4,1,0,0
"7978",65801,1,3,0,0,0
"7979",65803,1,7,0,0,0
"7980",65805,1,5,0,0,0
"7981",65805,1,6,0,0,0
"7982",65805,1,7,0,0,0
"7983",65806,1,3,1,0,0
"7984",65806,1,4,1,0,0
"7985",65808,1,4,1,0,0
"7986",65813,1,4,0,0,0
"7987",65821,1,5,0,0,0
"7988",65825,1,4,1,0,0
"7989",65831,1,3,1,0,0
"7990",65834,1,4,1,0,0
"7991",65842,1,3,0,0,0
"7992",65842,1,4,0,0,0
"7993",65844,1,3,0,0,0
"7994",65871,1,3,0,0,0
"7995",65877,1,4,0,0,0
"7996",65913,1,5,1,0,0
"7997",65917,1,4,0,0,0
"7998",65919,1,3,0,0,0
"7999",65919,1,4,0,0,0
"8000",65925,1,3,1,0,0
"8001",65932,1,4,0,0,0
"8002",65934,1,3,0,0,0
"8003",65941,1,5,0,0,0
"8004",65942,1,5,0,0,0
"8005",65943,1,3,1,0,0
"8006",65943,1,4,0,0,0
"8007",65952,1,3,1,0,0
"8008",65966,1,4,0,0,0
"8009",65970,1,3,0,0,0
"8010",65973,1,4,0,0,0
"8011",65978,1,4,0,0,0
"8012",65981,1,4,1,6,0
"8013",65981,1,5,1,6,0
"8014",66015,1,3,1,0,0
"8015",66025,1,4,0,0,0
"8016",66028,1,4,0,0,0
"8017",66039,1,4,0,0,0
"8018",66046,1,6,0,0,0
"8019",66053,1,5,0,0,0
"8020",66056,1,4,1,0,0
"8021",66056,1,5,1,0,0
"8022",66057,1,4,1,0,0
"8023",66062,1,3,0,0,0
"8024",66067,1,4,0,0,0
"8025",66068,1,4,0,0,0
"8026",66070,1,4,1,0,0
"8027",66070,1,5,1,0,0
"8028",66077,1,3,0,0,0
"8029",66080,1,5,1,4,0
"8030",66092,1,3,0,0,0
"8031",66095,1,4,0,0,0
"8032",66095,1,5,0,0,0
"8033",66100,1,3,0,0,0
"8034",66103,1,4,0,0,0
"8035",66104,1,4,0,0,0
"8036",66107,1,3,1,0,0
"8037",66113,1,5,1,0,0
"8038",66113,1,6,1,0,0
"8039",66132,1,5,0,0,0
"8040",66134,1,2,0,0,0
"8041",66146,1,3,0,0,0
"8042",66148,1,3,1,0,0
"8043",66155,1,3,0,0,0
"8044",66159,1,4,1,0,0
"8045",66159,1,5,1,0,0
"8046",66181,1,3,1,7,0
"8047",66181,1,4,1,0,0
"8048",66189,1,3,1,7,0
"8049",66214,1,5,0,0,0
"8050",66217,1,5,0,0,0
"8051",66219,1,6,0,0,0
"8052",66219,1,7,0,0,0
"8053",66220,1,4,1,0,0
"8054",66229,1,5,1,6,0
"8055",66229,1,6,0,0,0
"8056",66235,1,4,0,0,0
"8057",66235,1,5,0,0,0
"8058",66244,1,8,0,0,0
"8059",66274,1,3,0,0,0
"8060",66277,1,4,0,0,0
"8061",66278,1,4,0,0,0
"8062",66309,1,3,0,0,0
"8063",66310,1,3,0,0,0
"8064",66311,1,3,1,0,0
"8065",66317,1,7,0,0,0
"8066",66317,1,8,0,0,0
"8067",66317,1,9,0,0,0
"8068",66320,1,3,1,0,0
"8069",66320,1,4,1,0,0
"8070",66326,1,5,0,0,0
"8071",66338,1,4,1,5,0
"8072",66345,1,3,0,0,0
"8073",66346,1,6,0,0,0
"8074",66349,1,4,1,0,0
"8075",66363,1,4,0,0,0
"8076",66368,1,3,1,5,0
"8077",66386,1,6,0,0,0
"8078",66389,1,2,0,0,0
"8079",66392,1,3,0,0,0
"8080",66400,1,3,1,0,0
"8081",66412,1,4,1,0,0
"8082",66417,1,4,1,0,0
"8083",66421,1,4,0,0,0
"8084",66424,1,6,1,0,0
"8085",66424,1,7,0,0,0
"8086",66425,1,7,0,0,0
"8087",66427,1,2,0,0,0
"8088",66434,1,4,1,0,0
"8089",66438,1,8,0,0,0
"8090",66446,1,3,0,0,0
"8091",66449,1,5,0,0,0
"8092",66455,1,4,1,0,0
"8093",66459,1,4,0,0,0
"8094",66461,1,3,0,0,0
"8095",66465,1,3,0,0,0
"8096",66492,1,3,0,0,0
"8097",66504,1,3,0,0,0
"8098",66519,1,4,0,0,0
"8099",66523,1,4,0,0,0
"8100",66523,1,6,0,0,0
"8101",66524,2,3,0,0,0
"8102",66527,1,5,1,5,0
"8103",66529,1,4,1,0,0
"8104",66533,1,4,0,0,0
"8105",66536,1,5,1,0,0
"8106",66537,1,4,0,0,0
"8107",66555,1,6,1,0,0
"8108",66566,1,3,0,0,0
"8109",66570,1,4,1,2,0
"8110",66575,1,3,1,0,0
"8111",66584,1,4,1,0,0
"8112",66588,1,2,0,0,0
"8113",66593,1,3,1,0,0
"8114",66594,1,3,1,0,0
"8115",66596,1,3,0,0,0
"8116",66602,1,7,0,0,0
"8117",66602,1,8,0,0,0
"8118",66604,1,2,0,0,0
"8119",66605,1,3,0,0,0
"8120",66605,1,4,0,0,0
"8121",66606,1,4,0,0,0
"8122",66613,1,4,0,0,24
"8123",66620,1,3,0,0,0
"8124",66622,1,4,0,0,0
"8125",66639,1,3,1,0,0
"8126",66639,1,6,1,0,0
"8127",66639,1,7,0,0,0
"8128",66645,1,6,0,0,0
"8129",66651,1,3,0,0,0
"8130",66675,1,7,0,0,0
"8131",66676,1,7,0,0,0
"8132",66685,1,3,0,0,0
"8133",66689,1,3,0,0,0
"8134",66689,1,7,0,0,0
"8135",66689,1,8,0,0,0
"8136",66691,1,7,1,0,0
"8137",66700,1,4,1,0,0
"8138",66701,1,6,0,0,0
"8139",66708,1,5,1,0,0
"8140",66708,1,7,1,0,0
"8141",66714,1,4,1,0,0
"8142",66716,1,3,0,0,0
"8143",66717,1,5,0,0,0
"8144",66730,1,7,0,0,0
"8145",66732,1,7,1,0,0
"8146",66739,1,5,1,0,0
"8147",66748,1,5,1,0,0
"8148",66757,1,3,0,0,0
"8149",66764,1,3,1,0,0
"8150",66766,1,5,1,0,0
"8151",66766,1,6,0,0,0
"8152",66777,1,3,0,0,0
"8153",66789,1,3,0,0,0
"8154",66791,1,5,0,0,0
"8155",66791,1,6,0,0,0
"8156",66792,1,3,1,2,0
"8157",66804,1,6,1,0,0
"8158",66806,1,3,1,0,0
"8159",66824,1,3,1,6,0
"8160",66825,1,4,1,0,0
"8161",66827,1,3,1,0,0
"8162",66831,1,4,0,0,0
"8163",66839,1,3,1,4,0
"8164",66848,1,5,0,0,0
"8165",66853,1,3,0,0,0
"8166",66855,1,2,1,0,0
"8167",66855,1,4,1,0,0
"8168",66865,1,3,0,0,0
"8169",66867,1,4,0,0,0
"8170",66871,1,4,1,0,0
"8171",66882,1,4,1,0,0
"8172",66896,1,4,0,0,0
"8173",66897,1,4,0,0,0
"8174",66912,1,5,0,0,0
"8175",66914,1,3,0,0,0
"8176",66931,1,3,0,0,0
"8177",66946,1,4,0,0,0
"8178",66951,1,3,1,0,0
"8179",66958,1,2,0,0,0
"8180",66974,1,3,0,0,0
"8181",66975,1,4,0,0,0
"8182",66985,1,4,0,0,0
"8183",66992,1,2,0,0,0
"8184",66992,1,3,0,0,0
"8185",66998,1,3,0,0,0
"8186",67000,1,3,0,0,0
"8187",67001,1,6,1,5,0
"8188",67012,1,4,1,0,0
"8189",67021,1,7,0,0,0
"8190",67028,1,3,0,0,0
"8191",67036,1,4,1,0,0
"8192",67036,1,5,1,0,0
"8193",67038,1,2,0,0,0
"8194",67041,1,3,0,0,0
"8195",67043,1,5,0,0,0
"8196",67044,1,3,0,0,0
"8197",67053,1,5,0,0,0
"8198",67057,1,3,0,0,0
"8199",67069,1,3,0,0,0
"8200",67069,1,4,0,0,0
"8201",67077,1,4,1,4,0
"8202",67099,1,7,0,0,0
"8203",67109,1,4,1,0,0
"8204",67113,1,4,0,0,0
"8205",67115,1,4,1,0,0
"8206",67115,1,5,0,0,0
"8207",67137,1,6,0,0,0
"8208",67152,1,5,0,0,0
"8209",67159,1,3,0,0,0
"8210",67173,1,3,0,0,0
"8211",67183,1,3,0,0,0
"8212",67188,1,3,0,0,0
"8213",67189,1,2,0,0,0
"8214",67191,1,4,0,0,0
"8215",67192,1,3,0,0,0
"8216",67194,1,4,1,0,0
"8217",67203,1,4,0,0,0
"8218",67213,1,5,0,0,0
"8219",67215,1,5,0,0,0
"8220",67218,1,4,0,0,0
"8221",67227,1,2,0,0,0
"8222",67229,1,3,1,0,0
"8223",67229,1,4,1,0,0
"8224",67235,1,2,0,0,0
"8225",67236,1,4,1,0,0
"8226",67241,1,4,0,0,0
"8227",67242,1,5,0,0,0
"8228",67259,1,6,1,0,0
"8229",67269,1,3,1,0,0
"8230",67281,1,5,0,0,0
"8231",67292,1,4,0,0,0
"8232",67296,1,4,0,0,0
"8233",67296,1,5,0,0,0
"8234",67298,1,8,1,0,0
"8235",67299,1,5,0,0,0
"8236",67326,1,2,0,0,0
"8237",67335,1,3,0,0,0
"8238",67358,1,3,1,8,0
"8239",67362,1,2,1,0,0
"8240",67362,1,3,1,0,0
"8241",67364,1,4,0,0,0
"8242",67364,1,5,0,0,0
"8243",67373,1,2,0,0,0
"8244",67383,1,5,0,0,0
"8245",67388,1,4,0,0,0
"8246",67401,1,5,0,0,0
"8247",67408,1,6,0,0,0
"8248",67428,1,3,1,0,0
"8249",67430,1,2,0,0,0
"8250",67438,1,4,0,0,0
"8251",67445,1,3,0,0,0
"8252",67445,1,4,0,0,0
"8253",67450,1,6,0,0,0
"8254",67460,1,4,1,0,0
"8255",67460,1,5,0,0,0
"8256",67466,1,5,0,0,0
"8257",67470,1,8,1,0,0
"8258",67470,1,10,0,0,0
"8259",67487,1,3,1,0,0
"8260",67489,1,4,0,0,0
"8261",67498,1,3,1,0,0
"8262",67498,1,4,0,0,0
"8263",67498,1,5,0,0,0
"8264",67499,1,3,0,0,0
"8265",67499,1,4,0,0,0
"8266",67499,1,5,0,0,0
"8267",67502,1,4,1,0,0
"8268",67502,1,5,1,0,0
"8269",67502,1,6,1,0,0
"8270",67507,1,4,0,0,0
"8271",67508,1,6,0,0,0
"8272",67515,1,4,0,0,0
"8273",67534,1,3,0,0,0
"8274",67543,1,4,0,0,0
"8275",67547,1,4,0,0,0
"8276",67551,1,5,1,0,0
"8277",67559,1,3,0,0,0
"8278",67559,1,4,0,0,0
"8279",67564,1,4,0,0,0
"8280",67564,1,6,0,0,0
"8281",67565,1,7,1,0,0
"8282",67582,1,5,1,1,0
"8283",67586,1,5,1,0,0
"8284",67586,1,6,1,0,0
"8285",67591,1,4,0,0,0
"8286",67596,1,4,0,0,0
"8287",67598,1,3,0,0,0
"8288",67601,1,4,0,0,0
"8289",67614,1,2,0,0,0
"8290",67626,1,6,0,0,0
"8291",67643,1,3,0,0,0
"8292",67653,1,6,0,0,0
"8293",67658,1,6,0,0,0
"8294",67664,1,4,1,0,0
"8295",67665,1,4,0,0,0
"8296",67667,1,4,0,0,0
"8297",67676,1,4,0,0,0
"8298",67677,1,2,1,0,0
"8299",67692,1,4,1,0,0
"8300",67696,1,5,0,0,0
"8301",67703,1,5,0,0,0
"8302",67720,1,8,0,0,0
"8303",67732,1,3,0,0,0
"8304",67734,1,3,1,0,0
"8305",67736,1,3,1,0,0
"8306",67736,1,4,1,0,0
"8307",67740,1,4,0,0,0
"8308",67785,1,8,0,0,0
"8309",67787,1,5,0,0,0
"8310",67792,1,4,0,0,0
"8311",67806,1,2,0,0,0
"8312",67811,1,5,0,0,0
"8313",67820,1,3,1,0,24
"8314",67820,1,4,1,0,24
"8315",67821,1,3,1,0,0
"8316",67822,1,5,0,0,0
"8317",67832,1,3,0,0,0
"8318",67848,1,4,0,0,0
"8319",67849,1,8,1,0,0
"8320",67849,1,9,1,0,0
"8321",67857,1,5,1,1,0
"8322",67868,1,5,1,0,0
"8323",67870,1,6,0,0,0
"8324",67876,1,3,1,2,0
"8325",67888,1,3,0,0,0
"8326",67896,1,2,0,0,0
"8327",67896,1,3,0,0,0
"8328",67896,1,6,0,0,0
"8329",67896,2,3,0,0,0
"8330",67896,3,3,0,0,0
"8331",67896,3,4,0,0,0
"8332",67896,4,5,0,0,0
"8333",67896,5,3,0,0,0
"8334",67899,1,2,0,0,0
"8335",67901,1,4,1,0,0
"8336",67902,1,4,0,0,0
"8337",67912,1,5,0,0,0
"8338",67922,1,4,0,0,0
"8339",67938,1,3,0,0,0
"8340",67954,1,5,0,0,0
"8341",67958,1,2,0,0,0
"8342",67961,1,3,0,0,0
"8343",67964,1,4,1,3,0
"8344",67971,1,3,0,0,0
"8345",67972,1,3,1,4,0
"8346",67992,1,4,1,2,0
"8347",68004,1,3,0,0,0
"8348",68008,1,4,0,0,0
"8349",68018,1,4,0,0,24
"8350",68033,1,4,1,0,0
"8351",68034,1,3,0,0,0
"8352",68034,1,5,0,0,0
"8353",68038,1,5,0,0,0
"8354",68042,1,4,0,0,0
"8355",68060,1,3,0,0,0
"8356",68071,1,3,0,0,0
"8357",68085,1,4,1,5,0
"8358",68088,1,3,1,0,0
"8359",68096,1,4,0,0,0
"8360",68123,1,4,0,0,0
"8361",68123,1,5,0,0,0
"8362",68133,1,3,0,0,0
"8363",68134,1,4,0,0,0
"8364",68148,1,2,0,0,0
"8365",68159,1,3,0,0,0
"8366",68175,1,5,0,0,0
"8367",68183,1,2,0,0,0
"8368",68198,1,6,0,0,0
"8369",68199,1,4,0,0,0
"8370",68208,1,8,0,0,0
"8371",68221,1,3,0,0,0
"8372",68232,1,3,1,0,0
"8373",68239,1,6,0,0,0
"8374",68250,1,2,1,0,0
"8375",68250,1,5,1,0,0
"8376",68254,1,3,0,0,0
"8377",68258,1,2,1,0,0
"8378",68280,1,6,1,0,0
"8379",68288,1,3,0,0,0
"8380",68310,1,4,1,0,0
"8381",68315,1,6,0,0,0
"8382",68354,1,8,1,5,0
"8383",68364,1,4,1,8,0
"8384",68369,1,3,1,4,0
"8385",68397,1,4,0,0,0
"8386",68413,1,3,1,0,0
"8387",68433,1,4,0,0,0
"8388",68446,1,3,0,0,0
"8389",68446,1,5,0,0,0
"8390",68452,1,3,0,0,0
"8391",68462,1,3,1,0,0
"8392",68482,1,3,0,0,0
"8393",68484,1,4,0,0,0
"8394",68484,1,5,0,0,0
"8395",68495,1,4,0,0,0
"8396",68509,1,4,0,0,0
"8397",68515,1,5,0,0,0
"8398",68516,1,3,0,0,0
"8399",68520,1,4,0,0,0
"8400",68523,1,3,1,0,0
"8401",68526,1,5,1,0,0
"8402",68531,1,3,0,0,0
"8403",68534,1,3,0,0,0
"8404",68539,1,2,0,0,0
"8405",68554,1,4,1,6,0
"8406",68570,1,3,0,0,0
"8407",68576,1,2,1,0,0
"8408",68581,1,5,0,0,0
"8409",68596,1,4,0,0,0
"8410",68597,1,4,0,0,0
"8411",68602,1,4,0,0,0
"8412",68605,1,6,0,0,0
"8413",68605,1,7,0,0,0
"8414",68606,1,5,0,0,0
"8415",68623,1,4,0,0,0
"8416",68630,1,3,0,0,0
"8417",68640,1,3,0,0,0
"8418",68647,1,6,0,0,0
"8419",68647,1,9,0,0,0
"8420",68647,1,10,0,0,0
"8421",68647,1,12,0,0,0
"8422",68660,1,5,1,0,0
"8423",68662,1,6,0,0,0
"8424",68667,1,7,1,0,0
"8425",68667,1,8,1,0,0
"8426",68671,1,3,1,0,0
"8427",68671,1,4,0,0,0
"8428",68675,1,6,0,0,0
"8429",68675,1,7,0,0,0
"8430",68675,1,9,0,0,0
"8431",68719,1,3,0,0,0
"8432",68726,1,4,0,0,0
"8433",68728,1,3,1,0,0
"8434",68730,1,3,0,0,0
"8435",68739,1,3,0,0,0
"8436",68741,1,4,1,0,0
"8437",68741,1,5,0,0,0
"8438",68752,1,3,0,0,0
"8439",68778,1,6,0,0,0
"8440",68779,1,3,0,0,0
"8441",68803,1,3,0,0,0
"8442",68809,1,4,0,0,0
"8443",68816,1,7,0,0,0
"8444",68818,1,4,0,0,0
"8445",68834,1,2,0,0,0
"8446",68840,1,3,0,0,0
"8447",68853,1,3,0,0,0
"8448",68854,1,3,1,0,0
"8449",68867,1,3,0,0,0
"8450",68868,1,5,0,0,0
"8451",68870,1,4,1,0,0
"8452",68876,1,5,0,0,0
"8453",68882,1,3,0,0,0
"8454",68888,1,3,0,0,0
"8455",68894,1,5,0,0,0
"8456",68896,1,4,0,0,0
"8457",68913,1,5,0,0,0
"8458",68940,1,5,0,0,0
"8459",68950,1,3,0,0,0
"8460",68970,1,3,0,0,0
"8461",68973,2,7,0,0,0
"8462",68979,1,6,0,0,0
"8463",68985,1,4,1,4,0
"8464",69011,1,4,0,0,0
"8465",69027,1,3,0,0,24
"8466",69036,1,3,0,0,0
"8467",69040,1,3,1,0,0
"8468",69040,1,4,0,0,0
"8469",69041,1,3,0,0,0
"8470",69043,1,2,1,8,0
"8471",69044,1,4,0,0,0
"8472",69052,1,2,0,0,0
"8473",69056,1,4,0,0,0
"8474",69057,1,3,0,0,0
"8475",69057,1,4,0,0,0
"8476",69079,1,5,1,0,0
"8477",69091,1,4,0,0,0
"8478",69105,1,4,0,0,0
"8479",69109,1,2,0,0,0
"8480",69134,1,5,0,0,0
"8481",69141,1,3,0,0,0
"8482",69141,1,4,0,0,0
"8483",69149,1,5,0,0,0
"8484",69153,1,2,0,0,0
"8485",69155,1,4,0,0,0
"8486",69156,1,3,0,0,0
"8487",69160,1,3,0,0,0
"8488",69161,1,4,0,0,0
"8489",69165,1,3,0,0,0
"8490",69169,1,3,0,0,0
"8491",69169,1,4,0,0,0
"8492",69171,1,6,0,0,0
"8493",69173,1,3,0,0,0
"8494",69182,1,4,0,0,0
"8495",69184,1,5,0,0,0
"8496",69188,1,3,0,0,0
"8497",69195,1,3,0,0,0
"8498",69197,1,2,0,0,0
"8499",69199,1,5,1,0,0
"8500",69206,1,3,1,0,0
"8501",69217,1,3,0,0,0
"8502",69217,1,4,0,0,0
"8503",69223,1,3,1,4,0
"8504",69226,1,4,0,0,0
"8505",69233,1,2,0,0,0
"8506",69239,1,3,0,0,0
"8507",69240,1,3,0,0,0
"8508",69271,1,2,1,0,0
"8509",69272,2,3,0,0,0
"8510",69282,1,3,1,3,0
"8511",69287,1,3,1,8,0
"8512",69292,1,5,0,0,0
"8513",69299,1,4,1,0,0
"8514",69299,1,5,0,0,0
"8515",69314,1,3,0,0,0
"8516",69330,1,4,0,0,0
"8517",69330,1,5,0,0,0
"8518",69344,1,4,1,4,0
"8519",69358,1,3,1,8,0
"8520",69372,1,3,0,0,0
"8521",69394,1,5,1,2,0
"8522",69394,1,6,0,0,0
"8523",69405,1,3,1,0,0
"8524",69410,1,3,0,0,0
"8525",69410,1,4,0,0,0
"8526",69442,1,4,0,0,0
"8527",69454,1,4,1,8,0
"8528",69458,1,3,0,0,0
"8529",69463,1,4,0,0,0
"8530",69485,1,4,0,0,0
"8531",69502,1,3,1,0,0
"8532",69503,1,3,1,8,0
"8533",69506,1,3,0,0,0
"8534",69508,1,3,0,0,0
"8535",69520,1,4,0,0,0
"8536",69555,1,4,0,0,0
"8537",69555,1,5,0,0,0
"8538",69558,1,3,0,0,0
"8539",69562,1,3,0,0,0
"8540",69567,1,3,1,0,0
"8541",69578,1,3,0,0,0
"8542",69597,1,4,0,0,0
"8543",69609,1,5,0,0,0
"8544",69618,1,4,0,0,0
"8545",69618,1,5,0,0,0
"8546",69629,1,3,0,0,0
"8547",69630,1,3,1,8,0
"8548",69640,1,4,1,0,0
"8549",69654,1,4,0,0,0
"8550",69659,1,4,0,0,0
"8551",69672,1,3,0,0,0
"8552",69672,1,4,0,0,0
"8553",69673,2,4,0,0,0
"8554",69681,1,4,1,0,0
"8555",69702,1,3,0,0,0
"8556",69704,1,3,1,0,0
"8557",69704,1,5,1,0,0
"8558",69707,1,6,0,0,0
"8559",69724,1,3,0,0,0
"8560",69730,1,5,1,0,0
"8561",69734,1,4,0,0,0
"8562",69758,1,3,0,0,0
"8563",69781,1,6,1,2,0
"8564",69781,1,7,1,2,0
"8565",69781,1,10,0,0,0
"8566",69781,1,11,0,0,0
"8567",69786,1,3,0,0,0
"8568",69786,1,4,0,0,0
"8569",69793,1,2,0,0,0
"8570",69798,1,3,0,0,0
"8571",69810,1,3,0,0,0
"8572",69813,1,4,0,0,0
"8573",69817,1,5,1,0,0
"8574",69825,1,6,0,0,0
"8575",69829,1,3,0,0,0
"8576",69830,1,3,0,0,0
"8577",69836,1,4,0,0,0
"8578",69841,1,3,1,8,0
"8579",69841,1,4,0,0,0
"8580",69853,1,4,0,0,0
"8581",69865,1,3,0,0,0
"8582",69866,1,4,1,0,0
"8583",69877,1,5,0,0,0
"8584",69883,1,3,0,0,0
"8585",69885,1,5,0,0,0
"8586",69888,1,3,0,0,0
"8587",69896,1,3,0,0,0
"8588",69911,1,5,0,0,0
"8589",69912,1,4,0,0,0
"8590",69928,1,4,0,0,0
"8591",69944,1,3,0,0,0
"8592",69976,1,3,1,0,0
"8593",69976,1,4,0,0,0
"8594",69980,1,7,1,0,0
"8595",69988,1,4,0,0,0
"8596",70001,1,5,1,5,0
"8597",70004,1,5,1,0,0
"8598",70006,1,6,0,0,0
"8599",70010,1,3,0,0,0
"8600",70011,1,3,0,0,0
"8601",70012,1,3,0,0,0
"8602",70022,1,7,0,0,0
"8603",70024,1,3,1,6,0
"8604",70026,1,6,0,0,0
"8605",70073,1,4,0,0,0
"8606",70073,1,5,0,0,0
"8607",70076,1,5,0,0,0
"8608",70076,1,7,0,0,0
"8609",70077,1,3,0,0,0
"8610",70078,1,4,0,0,0
"8611",70078,1,5,0,0,0
"8612",70095,1,3,0,0,0
"8613",70095,1,4,0,0,0
"8614",70097,1,2,0,0,0
"8615",70114,1,4,0,0,0
"8616",70122,1,4,1,0,0
"8617",70123,1,4,1,4,0
"8618",70127,1,8,0,0,0
"8619",70129,1,4,0,0,0
"8620",70146,1,4,1,0,0
"8621",70146,1,5,0,0,0
"8622",70146,1,7,0,0,0
"8623",70147,1,3,0,0,0
"8624",70148,1,3,0,0,0
"8625",70153,1,2,0,0,0
"8626",70153,1,3,0,0,0
"8627",70155,1,3,0,0,0
"8628",70159,1,3,1,2,0
"8629",70161,1,5,0,0,0
"8630",70169,1,6,0,0,0
"8631",70169,1,7,0,0,0
"8632",70175,1,4,0,0,0
"8633",70185,1,4,0,0,0
"8634",70195,1,4,0,0,0
"8635",70195,1,5,0,0,0
"8636",70196,1,3,0,0,0
"8637",70211,1,3,0,0,0
"8638",70217,1,5,0,0,0
"8639",70227,1,3,1,0,0
"8640",70230,1,6,1,0,0
"8641",70231,1,3,1,8,0
"8642",70234,1,3,0,0,0
"8643",70235,1,4,0,0,0
"8644",70238,1,4,0,0,0
"8645",70244,1,3,0,0,0
"8646",70250,1,4,0,0,0
"8647",70251,1,4,0,0,0
"8648",70252,1,3,0,0,0
"8649",70256,1,4,0,0,0
"8650",70262,1,4,0,0,0
"8651",70263,1,3,1,0,0
"8652",70281,1,3,1,0,0
"8653",70284,1,4,1,0,0
"8654",70292,1,4,0,0,0
"8655",70300,1,4,0,0,0
"8656",70315,1,5,0,0,0
"8657",70333,1,2,0,0,0
"8658",70355,1,4,0,0,0
"8659",70366,1,3,0,0,0
"8660",70369,1,5,0,0,0
"8661",70394,1,3,1,0,0
"8662",70401,1,5,0,0,0
"8663",70417,1,2,0,0,0
"8664",70423,1,5,0,0,0
"8665",70427,1,3,1,0,0
"8666",70428,1,4,0,0,0
"8667",70437,1,2,0,0,0
"8668",70439,1,5,0,0,0
"8669",70440,1,5,1,0,0
"8670",70440,1,6,0,0,0
"8671",70446,1,4,0,0,0
"8672",70454,1,4,0,0,0
"8673",70455,1,5,0,0,0
"8674",70455,1,6,0,0,0
"8675",70455,1,7,0,0,0
"8676",70482,1,3,1,0,0
"8677",70485,1,5,1,0,0
"8678",70490,1,3,1,2,0
"8679",70491,1,5,0,0,0
"8680",70497,1,4,1,0,0
"8681",70504,1,2,1,0,0
"8682",70510,1,6,0,0,0
"8683",70513,1,4,0,0,0
"8684",70518,1,4,1,0,0
"8685",70519,1,3,0,0,0
"8686",70532,1,4,1,0,0
"8687",70534,1,4,0,0,0
"8688",70539,1,6,0,0,0
"8689",70540,1,3,0,0,0
"8690",70552,1,4,0,0,0
"8691",70554,1,5,0,0,0
"8692",70561,1,4,1,0,0
"8693",70572,1,3,0,0,0
"8694",70574,1,5,1,0,0
"8695",70587,1,3,1,0,0
"8696",70590,1,4,0,0,0
"8697",70598,1,4,0,0,0
"8698",70599,1,5,0,0,0
"8699",70608,1,4,0,0,0
